This file was created by CMPT_PRIOR_RETS using the 202302 CRSP database.
It contains value- and equal-weighted returns for  10 prior-return portfolios.
The portfolios are constructed monthly. PRIOR_RET is from -60 to -13.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,Lo PRIOR,PRIOR 2,PRIOR 3,PRIOR 4,PRIOR 5,PRIOR 6,PRIOR 7,PRIOR 8,PRIOR 9,Hi PRIOR
196204,  -6.94,  -7.22,  -6.56,  -5.45,  -6.72,  -4.93,  -7.01,  -5.60,  -6.62,  -8.89
196205, -10.57,  -8.63,  -8.48,  -7.77,  -8.86,  -8.28,  -8.40,  -9.41, -12.33, -12.84
196206,  -9.13,  -7.58,  -7.00,  -6.80,  -7.86,  -6.25,  -7.49,  -7.96,  -8.63, -11.64
196207,   8.79,   5.68,   4.64,   4.97,   4.47,   5.89,   5.19,   6.44,   7.88,   8.47
196208,   1.83,   3.40,   1.49,   1.80,   1.69,   2.51,   3.67,   1.82,   3.19,   2.53
196209,  -7.85,  -5.79,  -5.28,  -5.73,  -5.34,  -4.82,  -4.56,  -4.29,  -5.56,  -8.40
196210,  -3.80,  -2.13,  -1.39,  -0.99,  -0.03,  -1.33,  -2.31,  -0.83,  -1.83,  -3.76
196211,  19.17,  13.48,  12.80,  13.65,  12.14,  11.69,  11.08,  11.67,  12.82,  18.02
196212,  -4.28,  -1.26,  -1.85,  -0.79,   0.20,  -0.31,   1.43,   1.79,  -0.67,  -1.85
196301,  12.14,   9.72,   8.54,   7.05,   8.18,   7.38,   5.74,   6.90,   6.62,   6.49
196302,  -0.28,  -0.48,  -0.12,  -1.68,  -0.89,  -1.04,  -0.72,  -0.74,  -1.73,  -4.26
196303,   3.00,   2.00,   2.99,   2.24,   3.19,   0.88,   1.97,   2.57,   1.29,   0.91
196304,   2.63,   4.37,   5.19,   3.16,   4.33,   3.39,   3.97,   2.80,   3.83,   4.06
196305,   6.34,   5.38,   4.21,   3.52,   3.04,   1.96,   4.12,   1.64,   1.64,   2.16
196306,  -3.68,  -1.33,  -1.50,  -1.70,  -1.03,  -1.68,  -1.35,  -1.85,  -1.04,  -1.20
196307,  -1.31,  -0.93,  -2.26,  -1.02,  -0.19,  -0.37,  -0.99,  -0.17,  -0.20,  -0.81
196308,   5.36,   6.20,   5.84,   4.46,   4.77,   4.24,   5.07,   4.71,   4.15,   5.95
196309,  -2.59,  -0.41,  -1.44,  -1.48,  -0.75,  -1.54,  -1.91,  -2.26,  -2.15,  -3.02
196310,   0.45,   2.45,   3.09,   2.64,   1.54,   2.09,   3.26,   0.82,   1.08,   2.58
196311,  -0.12,   0.12,  -0.42,  -1.72,  -0.23,  -1.29,  -0.79,  -0.82,  -0.90,  -0.26
196312,  -0.58,   1.08,  -0.46,   1.44,   0.41,   1.29,   1.88,   1.31,   1.13,   1.31
196401,   4.30,   3.37,   2.79,   2.74,   1.34,   1.61,   1.88,   2.29,   2.08,   1.07
196402,   5.43,   2.59,   2.95,   3.09,   3.46,   1.89,   2.67,   2.25,   1.65,   2.61
196403,   6.81,   6.30,   3.71,   4.92,   2.23,   2.97,   1.40,   1.46,   0.59,   2.61
196404,  -0.98,   0.18,  -1.18,  -0.88,   0.58,   0.63,   1.16,   0.62,  -0.08,  -0.39
196405,   2.05,   1.99,   0.99,   0.76,   1.25,   0.94,   2.70,   0.98,   1.28,   1.46
196406,   2.22,   0.91,   1.20,   1.77,   1.92,   1.16,   2.01,   2.24,   1.79,   2.56
196407,   2.54,   2.70,   4.06,   3.34,   3.08,   3.89,   2.77,   3.62,   2.56,   1.28
196408,  -2.39,  -1.10,  -0.82,  -0.96,  -0.71,  -0.69,  -0.32,  -0.64,   0.80,  -0.61
196409,   8.83,   3.77,   4.18,   4.07,   3.11,   3.34,   3.25,   3.64,   2.71,   2.13
196410,   1.48,   1.47,   1.41,   2.16,   2.22,   1.44,   1.42,   2.76,   1.70,   0.61
196411,  -1.14,   0.08,  -1.01,   0.26,  -0.33,   0.03,   0.36,   1.15,   0.79,   0.20
196412,  -2.50,  -0.54,  -1.81,  -1.33,   0.09,  -0.56,  -0.98,  -0.86,   0.15,  -0.20
196501,   8.76,   9.09,   6.52,   5.48,   5.59,   4.28,   5.12,   5.02,   5.03,   5.53
196502,   3.96,   4.47,   3.34,   2.57,   3.63,   2.16,   1.84,   2.28,   2.12,   2.54
196503,   0.51,   2.05,   1.41,  -0.03,   1.17,   0.03,   0.46,   0.35,  -0.83,  -0.39
196504,   5.14,   3.90,   4.63,   5.09,   3.08,   2.99,   2.27,   3.51,   3.72,   3.83
196505,  -0.76,  -0.46,  -2.26,  -1.30,  -0.08,  -0.20,  -1.00,  -0.90,  -0.71,  -0.52
196506,  -9.53,  -8.24,  -7.63,  -6.74,  -6.77,  -6.29,  -5.71,  -6.66,  -5.69,  -7.39
196507,   4.29,   3.18,   3.34,   3.28,   2.64,   3.14,   2.81,   2.29,   3.38,   3.22
196508,   7.92,   3.43,   4.03,   4.34,   2.26,   2.90,   3.28,   2.65,   4.05,   6.13
196509,   5.29,   4.77,   3.33,   3.60,   1.98,   0.92,   2.62,   2.49,   3.69,   3.57
196510,   7.45,   4.11,   5.77,   4.84,   3.22,   3.06,   2.49,   5.14,   4.15,   5.06
196511,   6.56,   2.53,   2.88,   2.67,   1.80,   1.72,   2.20,   2.74,   2.69,   3.32
196512,   2.95,   5.77,   3.67,   3.71,   2.81,   3.35,   1.65,   2.34,   2.68,   4.90
196601,   7.20,   5.84,   5.52,   3.96,   4.26,   2.23,   3.25,   3.29,   4.47,   3.69
196602,   5.59,   2.50,   1.93,   1.15,   0.26,  -1.20,  -0.64,   0.77,  -1.26,   3.75
196603,  -3.38,  -0.92,  -2.65,  -2.11,  -1.93,  -1.26,  -1.27,  -2.90,  -1.57,  -2.17
196604,   6.48,   2.94,   2.60,   3.51,   2.79,   2.60,   1.09,   2.46,   4.16,   3.05
196605, -12.11,  -7.77,  -7.58,  -6.39,  -5.50,  -6.35,  -5.86,  -4.97,  -7.04,  -9.29
196606,   0.71,  -0.36,  -0.49,   1.14,  -0.22,  -0.37,  -2.25,  -1.89,  -1.55,  -0.37
196607,  -1.83,  -2.44,  -1.30,  -0.83,  -0.41,  -0.14,  -0.74,  -0.87,  -1.15,  -1.61
196608,  -8.94,  -8.08,  -8.12,  -8.60,  -8.45,  -8.68,  -7.77,  -9.67,  -9.12, -12.68
196609,  -2.46,  -1.41,  -2.24,  -0.94,  -0.49,   0.47,  -0.93,  -1.55,  -0.49,  -1.40
196610,  -3.01,   0.18,   3.15,   2.66,   3.12,   4.72,   2.82,   1.92,   2.87,  -0.11
196611,   4.47,   4.13,   1.45,   0.63,   1.81,   2.47,   2.14,   4.40,   2.64,   7.02
196612,   1.45,  -0.13,   1.67,   2.00,   1.51,   1.62,   1.48,   1.66,   2.15,   1.25
196701,  22.62,  13.70,  12.06,  12.85,  10.13,  10.59,  10.53,  13.72,  14.62,  15.41
196702,   4.62,   2.76,   1.61,   1.36,   1.13,   0.76,   1.15,   1.87,   0.57,   0.19
196703,   5.38,   4.71,   4.45,   4.20,   4.72,   5.27,   5.59,   7.22,   6.57,   4.83
196704,   3.34,   2.69,   2.40,   2.75,   3.46,   4.10,   4.58,   5.69,   5.23,   3.56
196705,  -2.12,  -1.93,  -2.83,  -2.57,  -1.94,  -2.06,  -0.86,  -1.00,  -0.75,  -2.71
196706,   6.77,   4.11,   2.64,   4.95,   4.31,   6.80,   5.20,   4.80,   6.31,   5.13
196707,  10.44,   5.02,   6.28,   7.11,   6.59,   6.81,   9.55,   6.57,   5.82,   7.57
196708,   0.72,   0.97,   0.63,   0.89,  -0.06,  -1.30,   1.27,   1.00,  -0.95,  -0.96
196709,  10.87,   4.37,   2.69,   5.53,   4.19,   4.87,   4.48,   6.06,   5.54,   3.13
196710,   0.60,  -1.90,  -2.55,  -1.54,  -2.07,  -2.87,  -2.37,  -2.34,  -4.54,  -4.75
196711,  -1.87,  -0.17,  -1.01,  -0.48,   0.73,   0.62,   0.63,  -0.23,   2.14,   0.58
196712,  13.52,   6.82,   6.14,   6.59,   6.47,   6.73,   7.39,   6.86,   4.63,   6.71
196801,  11.66,   4.68,   2.49,   1.87,   2.97,   1.30,   0.24,  -0.37,  -1.57,  -2.70
196802,  -8.07,  -2.80,  -3.13,  -3.76,  -3.80,  -4.49,  -6.11,  -5.79,  -6.07,  -7.34
196803,  -1.25,  -1.31,  -2.74,  -1.42,  -0.92,  -1.61,  -0.84,  -0.58,   0.44,  -0.87
196804,  16.15,  10.64,   9.05,  13.76,  13.00,  13.28,  13.37,  12.02,  12.30,  17.48
196805,  15.53,   7.21,   7.34,   9.80,   6.24,   9.44,   7.47,   8.92,  10.03,   6.81
196806,   1.80,   3.46,   3.22,   2.44,   3.63,   1.91,   1.43,   1.52,   0.23,  -1.00
196807,   2.94,   0.19,  -1.38,  -2.15,  -2.03,  -2.00,  -4.38,  -3.88,  -5.19,  -6.76
196808,   6.83,   1.66,   3.98,   3.80,   4.81,   3.82,   4.61,   3.14,   0.99,   1.15
196809,   7.41,   6.43,   5.57,   8.32,   6.98,   6.51,   6.99,   8.47,   6.31,   6.89
196810,  -0.30,   2.11,   2.30,   2.55,   1.04,   1.05,   1.93,   0.38,   0.00,  -0.54
196811,   7.05,   7.35,   6.20,   6.95,   6.58,   8.22,   7.47,   6.37,   6.37,   9.11
196812,   1.48,  -2.39,  -0.87,   0.57,   1.58,   2.41,   1.15,   0.50,   0.95,   0.49
196901,  -1.40,   2.34,  -0.03,  -0.04,  -0.74,  -1.06,   0.11,  -0.31,  -0.52,  -1.51
196902,  -8.24,  -6.73,  -6.30,  -7.67,  -7.87,  -7.53,  -8.29,  -8.69,  -8.84, -11.76
196903,   3.11,   0.88,   2.58,   1.06,   2.24,   2.57,   1.31,   2.53,   1.10,   1.73
196904,   0.83,   0.77,   0.55,   0.75,  -0.28,   1.10,   0.81,   1.13,  -0.59,  -0.46
196905,   0.84,   2.06,   1.09,   1.48,   1.39,  -1.31,   0.83,   0.06,   1.11,  -0.44
196906,  -7.70,  -8.19,  -9.43, -11.59,  -9.64, -11.00, -11.98, -10.93, -13.72, -13.69
196907,  -6.78,  -6.00,  -6.15,  -8.80,  -9.12,  -7.78,  -9.43, -10.08, -11.14, -12.49
196908,   2.46,   2.23,   3.73,   4.42,   4.07,   5.38,   4.71,   6.56,   5.52,   6.40
196909,  -2.38,  -4.03,  -1.68,  -1.99,  -3.70,  -1.24,  -2.21,  -3.00,  -1.72,  -3.76
196910,   9.12,   7.33,   6.67,   5.31,   7.48,   5.58,   8.99,   9.96,  10.04,  11.10
196911,  -4.59,  -5.55,  -5.28,  -4.73,  -5.07,  -4.42,  -6.26,  -6.45,  -5.41,  -6.96
196912,  -4.14,  -4.91,  -4.94,  -6.82,  -6.64,  -5.87,  -7.41,  -6.90,  -8.28,  -8.99
197001,  -2.44,  -3.23,  -3.48,  -3.31,  -4.18,  -2.15,  -3.63,  -3.26,  -3.21,  -5.65
197002,   5.78,   5.47,   6.68,   5.63,   5.97,   4.31,   4.12,   4.13,   3.76,   4.25
197003,   1.32,   1.43,   0.97,  -0.58,   0.35,  -1.75,  -0.53,  -1.51,  -2.71,  -5.46
197004, -11.12,  -9.67, -11.63, -11.97, -12.50, -14.91, -15.08, -16.13, -17.87, -22.37
197005,  -7.47,  -6.61,  -8.17,  -8.48,  -9.42,  -8.54,  -9.48,  -9.62,  -9.49,  -9.96
197006,  -6.00,  -5.55,  -6.17,  -8.25,  -7.04,  -4.79,  -6.56,  -7.42,  -8.12, -11.03
197007,   7.32,   6.06,   8.10,   4.55,   6.54,   7.04,   6.77,   6.62,   5.49,   5.97
197008,   4.81,   6.93,   4.96,   5.84,   6.57,   5.70,   5.37,   7.42,   6.51,   7.97
197009,   8.74,   4.10,   8.40,   8.99,   9.66,   9.68,  10.40,  11.88,  14.07,  18.67
197010,  -5.26,  -5.02,  -3.75,  -4.89,  -3.19,  -5.12,  -4.21,  -5.23,  -6.35,  -9.12
197011,   1.12,   4.51,   2.66,   1.99,   1.60,   0.65,   1.38,   0.43,   0.02,  -0.44
197012,   8.39,   8.10,   8.00,   8.85,   9.22,   9.39,  10.01,   6.87,   7.96,   6.60
197101,  20.51,  14.42,  11.71,  10.15,  11.51,  13.66,  11.28,  11.55,  13.64,  12.18
197102,   6.06,   4.18,   2.90,   1.08,   2.74,   3.68,   3.19,   4.37,   5.98,   4.80
197103,   4.76,   5.11,   4.07,   3.10,   5.05,   4.46,   5.93,   4.79,   5.06,   6.33
197104,   4.38,   4.39,   2.28,   1.80,   1.28,   3.46,   1.73,   2.87,   2.32,   2.12
197105,  -5.89,  -6.63,  -5.52,  -4.83,  -5.02,  -3.85,  -4.64,  -5.54,  -4.59,  -4.22
197106,  -3.86,  -3.81,  -1.60,  -0.49,  -0.90,  -0.88,  -1.81,  -1.53,  -0.98,  -0.67
197107,  -8.23,  -7.08,  -5.66,  -4.37,  -3.54,  -3.88,  -2.83,  -4.19,  -4.86,  -5.61
197108,   8.36,   6.44,   3.41,   3.07,   3.25,   2.52,   2.53,   3.18,   4.05,   4.73
197109,  -1.60,  -2.23,  -1.80,  -2.39,  -0.48,  -0.08,  -1.32,  -0.79,  -1.29,   0.97
197110,  -7.35,  -5.96,  -4.71,  -4.39,  -3.44,  -6.42,  -5.29,  -5.81,  -5.63,  -6.17
197111,  -4.65,  -3.91,  -2.74,  -3.15,  -2.68,  -1.91,  -2.28,  -2.84,  -2.69,  -2.63
197112,  13.13,  12.50,  10.50,   9.26,   9.85,  11.60,  10.82,   9.95,  10.41,  12.50
197201,  20.97,  12.58,   7.15,   8.60,   8.53,   7.58,   7.75,   6.90,   8.26,   8.42
197202,   5.86,   5.22,   3.71,   2.75,   2.16,   1.75,   3.84,   4.03,   4.20,   4.29
197203,  -1.41,  -0.56,  -1.45,  -0.37,  -0.43,   0.51,  -0.04,   0.25,  -0.85,   0.09
197204,   1.58,   0.85,  -0.71,   0.57,  -0.70,   0.66,  -0.22,   0.11,  -0.49,  -0.54
197205,  -1.83,  -2.12,  -2.43,  -2.41,   0.39,  -1.39,  -1.17,  -2.03,  -0.71,  -2.05
197206,  -4.90,  -2.49,  -3.52,  -3.19,  -2.95,  -1.88,  -3.09,  -3.56,  -3.17,  -4.02
197207,  -3.48,  -2.76,  -1.77,  -1.98,  -1.43,  -1.75,  -2.61,  -3.07,  -2.37,  -5.04
197208,   0.94,   2.27,   2.33,   3.26,   2.98,   3.93,   2.68,   3.17,   1.04,  -0.61
197209,  -3.93,  -4.30,  -2.56,  -3.25,  -1.61,  -2.21,  -2.00,  -2.78,  -3.46,  -3.31
197210,  -2.54,  -2.47,  -1.08,   0.51,  -0.32,   0.17,  -0.03,  -0.63,  -1.38,  -1.87
197211,   3.11,   5.33,   5.45,   6.76,   7.20,   5.07,   5.75,   7.09,   5.07,   7.07
197212,  -4.00,  -3.13,  -2.61,  -3.65,  -0.61,  -2.49,  -0.62,   0.03,  -1.16,  -1.25
197301,  -0.19,  -0.60,  -4.29,  -3.09,  -2.15,  -3.71,  -4.65,  -4.67,  -6.32,  -8.82
197302,  -7.68,  -7.51,  -6.11,  -7.30,  -4.55,  -4.60,  -5.53,  -5.31,  -7.22,  -8.17
197303,  -2.88,  -0.55,  -1.39,  -1.73,  -2.17,  -1.22,  -3.16,  -1.76,  -2.74,  -3.06
197304,  -7.55,  -6.26,  -5.16,  -6.26,  -3.75,  -5.20,  -5.30,  -5.83,  -7.92, -10.16
197305, -11.43,  -8.75,  -9.03,  -7.06,  -5.29,  -5.16,  -5.05,  -5.03,  -5.63,  -7.95
197306,  -1.94,  -3.24,  -2.19,  -3.93,  -2.85,  -3.21,  -2.76,  -3.18,  -3.01,  -3.25
197307,  13.97,  13.53,  11.83,   9.11,   6.88,   7.48,   6.54,  11.72,  10.16,  16.53
197308,  -5.44,  -4.51,  -3.95,  -4.98,  -2.30,  -3.64,  -4.06,  -4.06,  -2.94,  -3.26
197309,   6.28,   8.97,   9.76,   9.98,   9.55,   9.70,  10.63,   9.80,   9.98,   8.10
197310,   2.14,   1.20,   0.09,   1.19,  -0.07,   0.50,  -1.13,   0.74,  -0.39,  -3.39
197311, -19.69, -19.95, -18.82, -16.86, -15.71, -15.70, -13.32, -14.40, -17.77, -18.94
197312,  -9.23,  -4.19,  -1.78,  -1.56,  -0.84,   1.62,   1.41,   1.19,  -0.86,  -0.24
197401,  30.67,  16.67,  15.41,  12.41,  11.07,   7.38,   6.02,   6.75,   5.61,   1.64
197402,   0.26,   1.11,   1.90,   2.23,   1.99,   1.63,  -0.34,   0.36,  -0.58,  -2.84
197403,   1.80,  -0.05,   0.78,  -0.16,  -0.94,  -1.12,  -1.80,  -1.98,  -2.11,  -0.89
197404,  -5.68,  -5.09,  -3.35,  -3.94,  -3.86,  -6.25,  -6.80,  -6.68,  -6.05,  -5.35
197405,  -8.58,  -7.29,  -8.04,  -7.09,  -7.29,  -5.91,  -7.06,  -5.31,  -6.28,  -5.02
197406,  -2.53,  -2.90,  -3.21,  -3.12,  -1.40,  -3.36,  -2.14,  -3.14,  -1.81,  -0.83
197407,  -4.55,  -3.68,  -4.34,  -3.08,  -3.82,  -2.32,  -2.89,  -3.18,  -4.12,  -9.99
197408,  -6.84,  -6.60,  -6.75,  -7.16,  -8.07,  -7.89,  -8.84,  -8.35, -11.22, -10.07
197409,  -9.41,  -8.27,  -7.44,  -7.28,  -8.11,  -5.91,  -5.68,  -5.97,  -9.70, -13.82
197410,   5.91,  11.95,   8.70,  11.25,  11.22,  11.14,  11.49,  11.19,  18.08,  21.92
197411,  -6.92,  -6.25,  -6.06,  -4.36,  -5.54,  -2.91,  -2.69,  -1.93,  -4.63,  -3.72
197412, -12.03,  -9.83,  -7.77,  -6.40,  -5.27,  -6.47,  -4.32,  -3.25,  -4.26,  -3.25
197501,  47.71,  36.04,  32.94,  31.31,  26.88,  23.62,  24.46,  20.94,  20.35,  12.62
197502,   7.73,   4.18,   3.30,   3.88,   3.44,   2.63,   3.26,   4.98,   3.77,   6.17
197503,  17.05,  10.20,   8.81,   8.22,   4.76,   6.89,   4.20,   5.15,   6.12,   5.14
197504,   1.12,   2.48,   2.56,   2.70,   1.75,   3.40,   3.98,   4.12,   5.79,   7.64
197505,   9.31,   7.19,   6.29,   9.14,   7.01,   5.85,   5.55,   5.63,   4.90,   8.53
197506,  11.85,   9.95,   8.99,   7.58,   8.03,   5.96,   7.19,   6.26,   7.68,   4.91
197507,   1.13,  -0.99,  -3.52,  -2.69,  -3.52,  -3.65,  -3.01,  -4.46,  -3.73,  -4.75
197508,  -7.35,  -7.41,  -5.15,  -4.95,  -4.79,  -3.22,  -3.10,  -3.43,  -3.06,  -3.37
197509,  -7.10,  -4.06,  -3.59,  -2.87,  -2.68,  -2.18,  -2.19,  -2.29,  -2.84,  -4.33
197510,  -1.55,   1.24,   2.93,   5.21,   3.84,   4.45,   4.03,   4.09,   2.82,   1.20
197511,   1.04,   2.87,   3.94,   4.13,   3.94,   3.44,   3.68,   3.67,   0.78,   0.91
197512,  -1.17,  -1.86,  -0.96,  -0.11,  -1.76,  -0.15,  -0.71,  -0.22,  -1.09,   0.11
197601,  35.92,  28.14,  22.54,  20.77,  18.33,  17.22,  15.75,  16.77,  14.34,  14.29
197602,  24.54,  13.31,  11.42,   7.71,   7.73,   4.20,   3.76,   4.76,   4.05,   5.01
197603,   0.54,   2.35,   1.26,   0.46,   1.57,   0.82,   1.71,   1.77,   1.13,   0.19
197604,  -4.66,  -2.91,  -1.20,  -2.39,  -1.83,   0.06,  -0.58,  -0.79,  -1.13,  -0.46
197605,  -5.59,  -3.25,  -3.47,  -2.28,  -1.16,  -1.14,   0.26,  -0.45,   0.37,   0.83
197606,   2.27,   4.50,   4.20,   5.16,   4.41,   4.47,   4.71,   4.02,   5.70,   4.53
197607,  -0.46,   0.25,  -0.82,   0.72,   0.28,   0.20,   1.05,   0.73,  -1.13,  -2.70
197608,  -4.75,  -2.31,  -1.36,  -0.83,  -0.14,  -0.22,   0.32,  -0.68,  -1.26,  -3.33
197609,   0.93,   1.68,   2.73,   1.90,   1.95,   2.19,   3.16,   2.07,   2.96,   2.64
197610,  -3.87,  -3.30,  -2.70,  -1.97,  -2.28,  -1.69,  -1.85,  -2.48,  -1.10,  -2.59
197611,   1.13,   3.03,   2.81,   3.17,   3.88,   2.46,   1.89,   2.91,   2.72,   2.20
197612,  15.03,  11.03,   9.47,   8.75,   8.30,   8.82,   8.62,   7.83,   7.43,   6.69
197701,   7.14,   5.08,   4.12,   3.97,   0.17,   0.61,   1.16,   0.30,  -0.96,  -1.09
197702,  -2.80,  -0.58,   0.39,  -1.58,  -1.87,  -1.01,  -1.55,  -0.18,  -1.14,  -1.05
197703,  -0.36,   1.38,   0.19,   0.69,   0.30,  -0.03,  -0.14,   0.82,   0.19,   1.21
197704,   0.82,   1.47,   2.07,   0.91,   2.28,   0.96,   1.47,   1.33,   0.78,   1.77
197705,  -0.06,   0.60,  -0.74,   0.04,  -0.65,   0.16,   0.75,   0.22,  -1.02,  -2.53
197706,   8.26,   7.53,   7.11,   6.80,   6.57,   6.58,   5.89,   5.66,   4.77,   4.40
197707,   0.95,   0.17,   0.71,  -0.32,  -1.16,  -0.06,   0.23,  -0.19,  -1.72,  -3.85
197708,  -1.97,  -1.40,  -1.32,  -1.50,  -0.98,  -1.74,  -2.39,  -2.42,  -1.56,  -3.61
197709,   1.23,   1.70,   1.59,   0.54,  -0.14,   0.55,   0.87,   1.61,  -0.31,  -0.11
197710,  -4.12,  -3.43,  -2.13,  -3.09,  -3.37,  -2.88,  -3.09,  -2.49,  -2.23,  -3.36
197711,   9.91,  10.02,   8.54,   9.32,   7.18,   7.26,   5.93,   4.91,   6.77,   6.89
197712,  -0.08,   0.41,   0.38,   1.47,   1.99,   0.93,   0.23,   1.46,   1.13,   1.34
197801,   2.16,  -0.89,  -1.45,  -1.81,  -2.33,  -2.15,  -2.55,  -3.40,  -3.52,  -4.48
197802,   4.56,   2.61,   1.52,   1.78,   1.90,   2.14,   1.84,   1.83,   0.43,   2.65
197803,   9.11,   8.35,   7.76,   7.40,   5.03,   5.55,   5.48,   4.93,   5.04,   4.59
197804,  10.08,   8.89,   8.08,   7.04,   7.49,   6.39,   7.50,   8.24,   7.53,   9.31
197805,   9.66,   6.97,   6.57,   6.61,   5.21,   3.50,   5.01,   4.63,   5.78,   6.63
197806,   1.97,  -0.08,   0.45,   0.88,   0.66,   0.65,   1.17,   0.08,   0.72,  -0.28
197807,   5.71,   5.84,   4.34,   5.59,   4.14,   5.40,   5.16,   4.95,   5.38,   5.88
197808,  13.71,  10.89,   6.75,   8.10,   6.97,   6.22,   6.72,   6.59,   8.91,   8.13
197809,   1.51,   0.10,  -0.13,   0.38,   0.78,   0.31,   0.18,   0.12,  -0.76,  -1.32
197810, -23.02, -19.04, -19.51, -16.69, -15.76, -14.69, -14.50, -15.72, -17.86, -21.52
197811,   4.08,   3.89,   4.52,   4.55,   4.04,   3.65,   4.22,   5.66,   5.88,   6.15
197812,   0.57,   0.63,   1.24,   0.51,   0.86,   0.70,   2.17,   2.43,   2.74,   2.36
197901,  11.67,  10.25,   8.16,   9.65,   8.70,   8.97,  10.04,   8.78,   9.32,   8.27
197902,  -2.20,  -2.36,  -1.68,  -1.98,  -2.22,  -1.53,  -1.43,  -2.01,  -1.66,  -3.66
197903,   9.49,   9.05,   7.49,   6.60,   7.15,   7.43,   7.68,   8.04,   8.45,   9.08
197904,   3.41,   2.57,   3.74,   1.90,   1.87,   0.93,   2.04,   3.38,   2.36,   2.74
197905,  -1.05,   0.34,  -0.71,  -1.09,  -0.70,  -0.16,  -0.95,  -0.53,  -1.24,  -2.96
197906,   5.01,   5.13,   3.94,   5.31,   5.48,   6.21,   5.96,   6.86,   4.87,   4.83
197907,   1.16,   1.54,   1.81,   2.80,   2.71,   3.19,   2.62,   2.63,   2.85,   2.33
197908,   8.58,   6.73,   6.28,   6.83,   6.66,   6.59,   7.32,   8.78,   8.12,   9.65
197909,   1.42,   0.02,  -0.30,  -1.10,  -0.70,  -0.94,  -0.58,  -1.00,  -0.08,  -1.87
197910,  -9.52,  -8.25,  -8.41,  -8.25, -10.24,  -9.39, -10.58, -10.37,  -9.95, -11.84
197911,   6.78,   5.87,   5.00,   5.77,   5.75,   6.15,   5.56,   5.85,   8.23,   9.92
197912,   8.46,   5.04,   5.38,   5.28,   4.38,   5.82,   5.33,   5.28,   6.67,   5.99
198001,  11.74,  10.87,   8.18,   6.59,   7.15,   7.23,   9.70,   9.95,   9.02,   8.58
198002,   0.11,  -2.54,  -2.81,  -3.07,  -2.25,  -2.81,  -1.66,  -2.36,  -1.30,  -2.37
198003, -17.17, -14.92, -14.08, -12.98, -12.26, -14.65, -15.77, -16.07, -16.46, -18.33
198004,   4.67,   4.99,   6.09,   6.41,   6.90,   6.58,   6.21,   5.49,   5.67,   5.80
198005,   6.07,   8.23,   7.32,   6.53,   7.30,   8.32,   7.42,   6.65,   7.81,   8.31
198006,   2.66,   3.35,   3.20,   3.53,   4.06,   3.65,   4.66,   4.42,   4.87,   5.58
198007,  10.43,   8.34,   9.33,   7.22,   7.52,   7.86,   8.41,  10.21,  10.27,  12.04
198008,   8.01,   6.98,   4.56,   3.94,   4.61,   4.49,   6.34,   6.77,   5.97,   7.47
198009,   3.98,   4.62,   2.21,   3.70,   2.86,   4.17,   4.05,   3.23,   3.27,   4.57
198010,   3.58,   1.24,   1.84,   2.40,   1.72,   3.07,   3.47,   3.47,   4.09,   4.00
198011,   3.72,   2.91,   2.90,   3.50,   3.63,   4.22,   6.42,   7.05,   7.09,   9.85
198012,  -2.60,  -1.77,  -1.51,  -1.81,  -2.42,  -1.50,  -3.62,  -3.82,  -2.54,  -4.09
198101,   5.59,   2.79,   2.64,   2.45,   1.81,   0.67,   0.17,  -0.70,  -0.98,  -3.18
198102,   2.47,   1.60,   1.61,   2.39,   1.65,   0.92,   0.74,   1.68,   0.14,   0.11
198103,   9.17,   8.47,   7.93,   8.03,   8.02,   7.42,   8.31,   6.62,   7.24,   7.31
198104,   4.86,   3.95,   3.63,   2.45,   3.29,   2.85,   3.21,   2.29,   3.00,   2.34
198105,   2.95,   3.27,   3.13,   3.71,   1.95,   2.42,   2.66,   1.66,   2.58,   3.63
198106,   1.34,   0.10,   0.97,   1.71,   1.03,   1.44,   0.38,   0.69,  -0.82,  -3.97
198107,  -2.91,  -1.64,  -2.89,  -1.55,  -1.44,  -1.29,  -1.27,  -1.63,  -1.82,  -1.84
198108,  -8.63,  -5.91,  -4.24,  -5.08,  -5.64,  -5.08,  -6.55,  -6.29,  -6.81,  -9.33
198109,  -8.99,  -5.12,  -5.22,  -5.86,  -5.87,  -6.85,  -6.48,  -7.95,  -7.17, -10.99
198110,   4.89,   5.73,   4.56,   4.99,   6.66,   6.62,   7.44,   8.00,   7.48,  10.48
198111,   0.34,   3.48,   4.01,   3.55,   3.60,   3.16,   3.63,   4.05,   3.31,   0.82
198112,  -3.03,  -2.79,  -2.35,  -0.85,  -1.21,  -0.22,  -1.93,  -1.78,  -1.58,  -2.71
198201,   1.39,   1.13,  -0.69,  -1.78,  -1.79,  -2.20,  -1.42,  -1.68,  -2.53,  -4.24
198202,  -1.51,  -1.65,  -1.55,  -1.19,  -1.53,  -2.76,  -2.98,  -4.03,  -5.63,  -7.16
198203,   0.66,   0.77,   1.35,   0.38,   0.24,  -0.81,  -0.65,  -1.03,  -2.45,  -1.69
198204,   5.12,   3.99,   5.59,   4.74,   4.51,   4.94,   4.51,   6.04,   6.06,   5.28
198205,  -2.08,  -1.05,  -2.17,  -2.33,  -1.41,  -2.15,  -1.55,  -1.42,  -2.76,  -4.09
